district,course_number,course_name,takers_FRPL,takers_nonFRPL,takers_F,takers_M,takers_NW,takers_W,enrolled,frac_girls,frac_nonwhite,frac_FRPL
MONROE,2003340,CHEM 1,67,57,51,73,81,43,124,0.4113,0.6532,0.5403
MONROE,2003350,CHEM 1 HON,76,192,166,102,97,171,268,0.6194,0.3619,0.2836
MONROE,2003360,CHEM 2 HON,6,10,8,8,6,10,16,0.5,0.375,0.375
MONROE,2003370,AP CHEM,17,38,32,23,23,32,55,0.5818,0.4182,0.3091
MONROE,2003380,PHYS 1,78,64,57,85,97,45,142,0.4014,0.6831,0.5493
MONROE,2003390,PHYS 1 HON,17,36,20,33,25,28,53,0.3774,0.4717,0.3208
MONROE,2003421,AP PHYSICS 1,11,36,25,22,14,33,47,0.5319,0.2979,0.234
NASSAU,2000310,BIO 1,152,164,163,153,60,256,316,0.5158,0.1899,0.481
NASSAU,2000320,BIO 1 HON,62,188,123,127,36,214,250,0.492,0.144,0.248
NASSAU,2000340,AP BIO,4,29,19,14,1,32,33,0.5758,0.0303,0.1212
NASSAU,2000360,ANAT PHYSIO HON,21,99,84,36,18,102,120,0.7,0.15,0.175
NASSAU,2001310,ERTH/SPA SCI,8,15,14,9,1,22,23,0.6087,0.0435,0.3478
NASSAU,2001320,ERTH/SPA SCI HON,0,0,0,0,0,0,0,0,0,0
NASSAU,2001340,ENV SCI,160,153,127,186,90,223,313,0.4058,0.2875,0.5112
NASSAU,2001341,ENV SCI HON,26,28,32,22,8,46,54,0.5926,0.1481,0.4815
NASSAU,2001350,ASTRONOMY S/G,0,0,0,0,0,0,0,0,0,0
NASSAU,2001380,AP ENV SCI,5,28,19,14,4,29,33,0.5758,0.1212,0.1515
NASSAU,2002040,M/J COMPRE SCI 1,394,346,358,382,148,592,740,0.4838,0.2,0.5324
NASSAU,2002050,M/J COMPRE SCI 1 ADV,24,71,57,38,15,80,95,0.6,0.1579,0.2526
NASSAU,2002070,M/J COMPRE SCI 2,362,317,338,341,151,528,679,0.4978,0.2224,0.5331
NASSAU,2002080,M/J COMPRE SCI 2 ADV,26,88,54,60,28,86,114,0.4737,0.2456,0.2281
NASSAU,2002100,M/J COMPRE SCI 3,432,428,404,456,144,716,860,0.4698,0.1674,0.5023
NASSAU,2002110,M/J COMPRE SCI 3 ADV,32,93,65,60,21,104,125,0.52,0.168,0.256
NASSAU,2002480,FORC SCI 1,0,0,0,0,0,0,0,0,0,0
NASSAU,2002500,MARINE SCI 1,43,49,44,48,28,64,92,0.4783,0.3043,0.4674
NASSAU,2002510,MARINE SCI 1 HON,0,0,0,0,0,0,0,0,0,0
NASSAU,2003310,PHY SCI,113,105,96,122,64,154,218,0.4404,0.2936,0.5183
NASSAU,2003320,PHY SCI HON,0,0,0,0,0,0,0,0,0,0
NASSAU,2003340,CHEM 1,55,92,79,68,37,110,147,0.5374,0.2517,0.3741
NASSAU,2003350,CHEM 1 HON,54,139,103,90,23,170,193,0.5337,0.1192,0.2798
NASSAU,2003370,AP CHEM,4,25,17,12,4,25,29,0.5862,0.1379,0.1379
NASSAU,2003380,PHYS 1,0,0,0,0,0,0,0,0,0,0
NASSAU,2003390,PHYS 1 HON,15,37,17,35,14,38,52,0.3269,0.2692,0.2885
OKALOOSA,2000010,M/J LIF SCI,794,545,591,748,547,792,1339,0.4414,0.4085,0.593
OKALOOSA,2000020,M/J LIF SCI ADV,374,749,613,510,303,820,1123,0.5459,0.2698,0.333
OKALOOSA,2000310,BIO 1,686,646,607,725,495,837,1332,0.4557,0.3716,0.515
OKALOOSA,2000320,BIO 1 HON,229,674,479,424,232,671,903,0.5305,0.2569,0.2536
OKALOOSA,2000340,AP BIO,11,125,67,69,39,97,136,0.4926,0.2868,0.0809
OKALOOSA,2000350,ANAT PHYSIO,27,26,27,26,25,28,53,0.5094,0.4717,0.5094
OKALOOSA,2000360,ANAT PHYSIO HON,93,249,224,118,103,239,342,0.655,0.3012,0.2719
OKALOOSA,2000800,FL PRE-IB BIO 1,15,66,52,29,26,55,81,0.642,0.321,0.1852
OKALOOSA,2000820,IB BIOLOGY 3,4,31,24,11,10,25,35,0.6857,0.2857,0.1143
OKALOOSA,2001010,M/J ERTH/SPA SCI,730,521,600,651,492,759,1251,0.4796,0.3933,0.5835
OKALOOSA,2001020,M/J ERTH/SPA SCI ADV,410,675,563,522,315,770,1085,0.5189,0.2903,0.3779
OKALOOSA,2001310,ERTH/SPA SCI,307,268,213,362,239,336,575,0.3704,0.4157,0.5339
OKALOOSA,2001320,ERTH/SPA SCI HON,58,237,135,160,85,210,295,0.4576,0.2881,0.1966
OKALOOSA,2001340,ENV SCI,117,152,113,156,92,177,269,0.4201,0.342,0.4349
OKALOOSA,2001380,AP ENV SCI,44,162,125,81,58,148,206,0.6068,0.2816,0.2136
OKALOOSA,2002040,M/J COMPRE SCI 1,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2002070,M/J COMPRE SCI 2,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2002100,M/J COMPRE SCI 3,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2002110,M/J COMPRE SCI 3 ADV,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2002400,INTEG SCI 1,81,25,44,62,73,33,106,0.4151,0.6887,0.7642
OKALOOSA,2002500,MARINE SCI 1,12,16,7,21,13,15,28,0.25,0.4643,0.4286
OKALOOSA,2002510,MARINE SCI 1 HON,84,300,185,199,106,278,384,0.4818,0.276,0.2188
OKALOOSA,2002515,AICE MARINE SCI 1 AS,2,52,32,22,12,42,54,0.5926,0.2222,0.037
OKALOOSA,2003010,M/J PHY SCI,593,487,487,593,414,666,1080,0.4509,0.3833,0.5491
OKALOOSA,2003020,M/J PHY SCI ADV,277,656,528,405,261,672,933,0.5659,0.2797,0.2969
OKALOOSA,2003310,PHY SCI,208,217,181,244,208,217,425,0.4259,0.4894,0.4894
OKALOOSA,2003320,PHY SCI HON,77,205,138,144,65,217,282,0.4894,0.2305,0.273
OKALOOSA,2003340,CHEM 1,254,446,350,350,214,486,700,0.5,0.3057,0.3629
OKALOOSA,2003350,CHEM 1 HON,127,520,389,258,165,482,647,0.6012,0.255,0.1963
OKALOOSA,2003360,CHEM 2 HON,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2003370,AP CHEM,24,71,54,41,24,71,95,0.5684,0.2526,0.2526
OKALOOSA,2003380,PHYS 1,56,100,53,103,48,108,156,0.3397,0.3077,0.359
OKALOOSA,2003390,PHYS 1 HON,10,35,15,30,24,21,45,0.3333,0.5333,0.2222
OKALOOSA,2003410,PHYS 2 HON,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2003421,AP PHYSICS 1,17,73,36,54,26,64,90,0.4,0.2889,0.1889
OKALOOSA,2003422,AP PHYSICS 2,1,27,14,14,7,21,28,0.5,0.25,0.0357
OKALOOSA,2003430,AP PHYSICS C: ME,0,0,0,0,0,0,0,0,0,0
OKALOOSA,2003800,FL PRE-IB CHEM 1,38,100,75,63,48,90,138,0.5435,0.3478,0.2754
OKALOOSA,2003840,IB PHYSICS 1,24,39,19,44,16,47,63,0.3016,0.254,0.381
OKALOOSA,2003845,IB PHYSICS 2,0,0,0,0,0,0,0,0,0,0
OKEECHOBEE,2000310,BIO 1,73,63,62,74,80,56,136,0.4559,0.5882,0.5368
OKEECHOBEE,2000320,BIO 1 HON,43,53,63,33,42,54,96,0.6563,0.4375,0.4479
OKEECHOBEE,2000360,ANAT PHYSIO HON,9,18,19,8,15,12,27,0.7037,0.5556,0.3333
OKEECHOBEE,2001310,ERTH/SPA SCI,27,2,6,23,20,9,29,0.2069,0.6897,0.931
OKEECHOBEE,2001340,ENV SCI,281,228,229,280,321,188,509,0.4499,0.6306,0.5521
OKEECHOBEE,2001380,AP ENV SCI,16,26,27,15,24,18,42,0.6429,0.5714,0.381
OKEECHOBEE,2002040,M/J COMPRE SCI 1,317,211,251,277,283,245,528,0.4754,0.536,0.6004
OKEECHOBEE,2002070,M/J COMPRE SCI 2,265,141,190,216,221,185,406,0.468,0.5443,0.6527
OKEECHOBEE,2002080,M/J COMPRE SCI 2 ADV,35,51,44,42,33,53,86,0.5116,0.3837,0.407
OKEECHOBEE,2002100,M/J COMPRE SCI 3,283,152,219,216,244,191,435,0.5034,0.5609,0.6506
OKEECHOBEE,2002110,M/J COMPRE SCI 3 ADV,32,53,55,30,39,46,85,0.6471,0.4588,0.3765
OKEECHOBEE,2002400,INTEG SCI 1,13,0,9,4,9,4,13,0.6923,0.6923,1
OKEECHOBEE,2002500,MARINE SCI 1,16,31,20,27,22,25,47,0.4255,0.4681,0.3404
OKEECHOBEE,2003310,PHY SCI,74,59,56,77,77,56,133,0.4211,0.5789,0.5564
OKEECHOBEE,2003340,CHEM 1,23,34,32,25,27,30,57,0.5614,0.4737,0.4035
OKEECHOBEE,2003350,CHEM 1 HON,38,56,58,36,40,54,94,0.617,0.4255,0.4043
OKEECHOBEE,2003360,CHEM 2 HON,3,9,7,5,7,5,12,0.5833,0.5833,0.25
OKEECHOBEE,2003370,AP CHEM,3,9,7,5,7,5,12,0.5833,0.5833,0.25
OKEECHOBEE,2003390,PHYS 1 HON,6,12,9,9,7,11,18,0.5,0.3889,0.3333
ORANGE,2000010,M/J LIF SCI,304,252,260,296,437,119,556,0.4676,0.786,0.5468
ORANGE,2000020,M/J LIF SCI ADV,1056,1531,1270,1317,1575,1012,2587,0.4909,0.6088,0.4082
ORANGE,2000025,M/J STEM LIFE SCI,6,20,12,14,21,5,26,0.4615,0.8077,0.2308
ORANGE,2000030,M/J IB MYP LIFE SCI,55,42,44,53,82,15,97,0.4536,0.8454,0.567
ORANGE,2000310,BIO 1,3645,2305,2553,3397,4978,972,5950,0.4291,0.8366,0.6126
ORANGE,2000320,BIO 1 HON,3873,4570,4453,3990,5680,2763,8443,0.5274,0.6727,0.4587
ORANGE,2000321,AICE BIO 1 AS,0,0,0,0,0,0,0,0,0,0
ORANGE,2000322,PRE-AICE BIO IG,291,466,390,367,452,305,757,0.5152,0.5971,0.3844
ORANGE,2000340,AP BIO,635,1105,1068,672,1128,612,1740,0.6138,0.6483,0.3649
ORANGE,2000350,ANAT PHYSIO,497,432,487,442,773,156,929,0.5242,0.8321,0.535
ORANGE,2000360,ANAT PHYSIO HON,2076,2234,2704,1606,3136,1174,4310,0.6274,0.7276,0.4817
ORANGE,2000800,FL PRE-IB BIO 1,148,286,246,188,295,139,434,0.5668,0.6797,0.341
ORANGE,2000805,IB BIOLOGY 1,43,114,105,52,122,35,157,0.6688,0.7771,0.2739
ORANGE,2000810,IB BIOLOGY 2,29,84,79,34,77,36,113,0.6991,0.6814,0.2566
ORANGE,2000820,IB BIOLOGY 3,24,57,43,38,59,22,81,0.5309,0.7284,0.2963
ORANGE,2000850,IB MYP BIOLOGY,103,62,111,54,164,1,165,0.6727,0.9939,0.6242
ORANGE,2001010,M/J ERTH/SPA SCI,282,139,213,208,372,49,421,0.5059,0.8836,0.6698
ORANGE,2001020,M/J ERTH/SPA SCI ADV,103,169,133,139,217,55,272,0.489,0.7978,0.3787
ORANGE,2001025,M/J STEM ASTRO/SPACE,6,18,7,17,12,12,24,0.2917,0.5,0.25
ORANGE,2001310,ERTH/SPA SCI,103,231,128,206,276,58,334,0.3832,0.8263,0.3084
ORANGE,2001320,ERTH/SPA SCI HON,1284,2405,1938,1751,2094,1595,3689,0.5253,0.5676,0.3481
ORANGE,2001340,ENV SCI,2435,1428,1578,2285,3320,543,3863,0.4085,0.8594,0.6303
ORANGE,2001341,ENV SCI HON,966,646,767,845,1239,373,1612,0.4758,0.7686,0.5993
ORANGE,2001380,AP ENV SCI,623,1293,1077,839,1126,790,1916,0.5621,0.5877,0.3252
ORANGE,2001830,IB SPORTS EXER SCI 2,6,13,9,10,16,3,19,0.4737,0.8421,0.3158
ORANGE,2002040,M/J COMPRE SCI 1,4041,2077,2829,3289,5205,913,6118,0.4624,0.8508,0.6605
ORANGE,2002050,M/J COMPRE SCI 1 ADV,3260,2786,3085,2961,4309,1737,6046,0.5103,0.7127,0.5392
ORANGE,2002060,M/J IB MYP COMP SCI1,219,206,226,199,292,133,425,0.5318,0.6871,0.5153
ORANGE,2002070,M/J COMPRE SCI 2,4733,2392,3245,3880,6067,1058,7125,0.4554,0.8515,0.6643
ORANGE,2002080,M/J COMPRE SCI 2 ADV,2514,1940,2259,2195,3326,1128,4454,0.5072,0.7467,0.5644
ORANGE,2002090,M/J IB MYP COMP SCI2,270,136,191,215,315,91,406,0.4704,0.7759,0.665
ORANGE,2002100,M/J COMPRE SCI 3,197,108,150,155,265,40,305,0.4918,0.8689,0.6459
ORANGE,2002110,M/J COMPRE SCI 3 ADV,35,53,42,46,54,34,88,0.4773,0.6136,0.3977
ORANGE,2002200,M/J STEM ENV SCI,15,8,13,10,16,7,23,0.5652,0.6957,0.6522
ORANGE,2002400,INTEG SCI 1,133,84,85,132,168,49,217,0.3917,0.7742,0.6129
ORANGE,2002480,FORC SCI 1,79,85,103,61,119,45,164,0.628,0.7256,0.4817
ORANGE,2002500,MARINE SCI 1,2307,1250,1475,2082,2995,562,3557,0.4147,0.842,0.6486
ORANGE,2002510,MARINE SCI 1 HON,1766,1345,1456,1655,2369,742,3111,0.468,0.7615,0.5677
ORANGE,2002515,AICE MARINE SCI 1 AS,31,42,45,28,61,12,73,0.6164,0.8356,0.4247
ORANGE,2003010,M/J PHY SCI,3761,1900,2506,3155,4867,794,5661,0.4427,0.8597,0.6644
ORANGE,2003020,M/J PHY SCI ADV,2368,1610,1921,2057,3044,934,3978,0.4829,0.7652,0.5953
ORANGE,2003030,M/J STEM PHYSIC SCI,10,20,15,15,15,15,30,0.5,0.5,0.3333
ORANGE,2003310,PHY SCI,86,87,83,90,139,34,173,0.4798,0.8035,0.4971
ORANGE,2003320,PHY SCI HON,1961,3371,2808,2524,3199,2133,5332,0.5266,0.6,0.3678
ORANGE,2003340,CHEM 1,1356,1033,1120,1269,1895,494,2389,0.4688,0.7932,0.5676
ORANGE,2003350,CHEM 1 HON,2682,3891,3496,3077,4172,2401,6573,0.5319,0.6347,0.408
ORANGE,2003370,AP CHEM,198,467,306,359,393,272,665,0.4602,0.591,0.2977
ORANGE,2003372,PRE-AICE CHEM IG,29,31,34,26,47,13,60,0.5667,0.7833,0.4833
ORANGE,2003380,PHYS 1,161,210,141,230,259,112,371,0.3801,0.6981,0.434
ORANGE,2003390,PHYS 1 HON,385,668,391,662,657,396,1053,0.3713,0.6239,0.3656
ORANGE,2003421,AP PHYSICS 1,196,541,251,486,380,357,737,0.3406,0.5156,0.2659
ORANGE,2003422,AP PHYSICS 2,15,24,11,28,24,15,39,0.2821,0.6154,0.3846
ORANGE,2003425,AP PHYSICS C: E&M,10,53,15,48,34,29,63,0.2381,0.5397,0.1587
ORANGE,2003430,AP PHYSICS C: ME,73,220,105,188,152,141,293,0.3584,0.5188,0.2491
ORANGE,2003800,FL PRE-IB CHEM 1,93,239,181,151,214,118,332,0.5452,0.6446,0.2801
ORANGE,2003805,IB CHEMISTRY 1,4,19,15,8,21,2,23,0.6522,0.913,0.1739
ORANGE,2003810,IB CHEMISTRY 2,9,27,20,16,28,8,36,0.5556,0.7778,0.25
ORANGE,2003820,IB CHEMISTRY 3,0,0,0,0,0,0,0,0,0,0
ORANGE,2003830,IB MYP CHEM,187,128,208,107,311,4,315,0.6603,0.9873,0.5937
ORANGE,2003836,FL PRE-IB PHYSICS 1,29,34,44,19,53,10,63,0.6984,0.8413,0.4603
ORANGE,2003840,IB PHYSICS 1,11,13,8,16,22,2,24,0.3333,0.9167,0.4583
ORANGE,2003845,IB PHYSICS 2,7,19,6,20,22,4,26,0.2308,0.8462,0.2692
ORANGE,2020910,ASTR S/G HON,368,461,371,458,540,289,829,0.4475,0.6514,0.4439
OSCEOLA,2000010,M/J LIF SCI,65,32,45,52,75,22,97,0.4639,0.7732,0.6701
OSCEOLA,2000020,M/J LIF SCI ADV,11,12,8,15,7,16,23,0.3478,0.3043,0.4783
OSCEOLA,2000025,M/J STEM LIFE SCI,30,49,32,47,66,13,79,0.4051,0.8354,0.3797
OSCEOLA,2000310,BIO 1,2262,1652,1783,2131,3299,615,3914,0.4555,0.8429,0.5779
OSCEOLA,2000315,BIO 1 CR,0,0,0,0,0,0,0,0,0,0
OSCEOLA,2000320,BIO 1 HON,1109,1485,1444,1150,1823,771,2594,0.5567,0.7028,0.4275
OSCEOLA,2000340,AP BIO,94,184,167,111,205,73,278,0.6007,0.7374,0.3381
OSCEOLA,2000350,ANAT PHYSIO,40,24,29,35,55,9,64,0.4531,0.8594,0.625
OSCEOLA,2000360,ANAT PHYSIO HON,582,847,859,570,1084,345,1429,0.6011,0.7586,0.4073
OSCEOLA,2000440,GENETICS HON,70,158,141,87,163,65,228,0.6184,0.7149,0.307
OSCEOLA,2000800,FL PRE-IB BIO 1,34,75,72,37,69,40,109,0.6606,0.633,0.3119
OSCEOLA,2000805,IB BIOLOGY 1,16,62,51,27,60,18,78,0.6538,0.7692,0.2051
OSCEOLA,2000810,IB BIOLOGY 2,6,15,16,5,15,6,21,0.7619,0.7143,0.2857
OSCEOLA,2000820,IB BIOLOGY 3,14,47,41,20,38,23,61,0.6721,0.623,0.2295
OSCEOLA,2000850,IB MYP BIOLOGY,10,19,19,10,25,4,29,0.6552,0.8621,0.3448
OSCEOLA,2001010,M/J ERTH/SPA SCI,1156,859,983,1032,1623,392,2015,0.4878,0.8055,0.5737
OSCEOLA,2001020,M/J ERTH/SPA SCI ADV,733,941,932,742,1107,567,1674,0.5568,0.6613,0.4379
OSCEOLA,2001030,M/J IB MYP ERT/SP SC,163,127,162,128,260,30,290,0.5586,0.8966,0.5621
OSCEOLA,2001310,ERTH/SPA SCI,61,65,48,78,96,30,126,0.381,0.7619,0.4841
OSCEOLA,2001320,ERTH/SPA SCI HON,0,0,0,0,0,0,0,0,0,0
OSCEOLA,2001340,ENV SCI,1699,1301,1245,1755,2588,412,3000,0.415,0.8627,0.5663
OSCEOLA,2001341,ENV SCI HON,65,74,63,76,97,42,139,0.4532,0.6978,0.4676
OSCEOLA,2001350,ASTRONOMY S/G,9,12,12,9,15,6,21,0.5714,0.7143,0.4286
OSCEOLA,2001375,IB ENV SYS & SOC 2,6,20,21,5,16,10,26,0.8077,0.6154,0.2308
OSCEOLA,2001380,AP ENV SCI,88,202,146,144,178,112,290,0.5034,0.6138,0.3034
OSCEOLA,2002040,M/J COMPRE SCI 1,564,518,511,571,897,185,1082,0.4723,0.829,0.5213
OSCEOLA,2002050,M/J COMPRE SCI 1 ADV,68,72,72,68,116,24,140,0.5143,0.8286,0.4857
OSCEOLA,2002060,M/J IB MYP COMP SCI1,19,17,14,22,28,8,36,0.3889,0.7778,0.5278
OSCEOLA,2002070,M/J COMPRE SCI 2,580,435,496,519,841,174,1015,0.4887,0.8286,0.5714
OSCEOLA,2002080,M/J COMPRE SCI 2 ADV,60,61,63,58,110,11,121,0.5207,0.9091,0.4959
OSCEOLA,2002100,M/J COMPRE SCI 3,1821,1812,1716,1917,2795,838,3633,0.4723,0.7693,0.5012
OSCEOLA,2002110,M/J COMPRE SCI 3 ADV,276,163,236,203,389,50,439,0.5376,0.8861,0.6287
OSCEOLA,2002120,M/J IB MYP COMP SCI3,172,109,120,161,262,19,281,0.427,0.9324,0.6121
OSCEOLA,2002480,FORC SCI 1,9,12,14,7,15,6,21,0.6667,0.7143,0.4286
OSCEOLA,2002500,MARINE SCI 1,205,198,156,247,332,71,403,0.3871,0.8238,0.5087
OSCEOLA,2002510,MARINE SCI 1 HON,182,201,186,197,303,80,383,0.4856,0.7911,0.4752
OSCEOLA,2002515,AICE MARINE SCI 1 AS,7,20,11,16,19,8,27,0.4074,0.7037,0.2593
OSCEOLA,2003010,M/J PHY SCI,1661,1486,1529,1618,2387,760,3147,0.4859,0.7585,0.5278
OSCEOLA,2003020,M/J PHY SCI ADV,196,96,120,172,272,20,292,0.411,0.9315,0.6712
OSCEOLA,2003030,M/J STEM PHYSIC SCI,22,24,19,27,36,10,46,0.413,0.7826,0.4783
OSCEOLA,2003310,PHY SCI,193,140,155,178,260,73,333,0.4655,0.7808,0.5796
OSCEOLA,2003320,PHY SCI HON,245,458,389,314,452,251,703,0.5533,0.643,0.3485
OSCEOLA,2003340,CHEM 1,613,579,559,633,961,231,1192,0.469,0.8062,0.5143
OSCEOLA,2003350,CHEM 1 HON,794,1227,1052,969,1394,627,2021,0.5205,0.6898,0.3929
OSCEOLA,2003360,CHEM 2 HON,43,83,62,64,81,45,126,0.4921,0.6429,0.3413
OSCEOLA,2003370,AP CHEM,48,87,64,71,89,46,135,0.4741,0.6593,0.3556
OSCEOLA,2003371,AICE CHEM 1 AS,7,4,3,8,11,0,11,0.2727,1,0.6364
OSCEOLA,2003380,PHYS 1,21,30,24,27,42,9,51,0.4706,0.8235,0.4118
OSCEOLA,2003390,PHYS 1 HON,157,241,177,221,283,115,398,0.4447,0.7111,0.3945
OSCEOLA,2003410,PHYS 2 HON,33,88,42,79,63,58,121,0.3471,0.5207,0.2727
OSCEOLA,2003421,AP PHYSICS 1,36,95,42,89,70,61,131,0.3206,0.5344,0.2748
OSCEOLA,2003422,AP PHYSICS 2,4,7,0,11,7,4,11,0,0.6364,0.3636
OSCEOLA,2003800,FL PRE-IB CHEM 1,51,90,85,56,101,40,141,0.6028,0.7163,0.3617
OSCEOLA,2003805,IB CHEMISTRY 1,8,16,13,11,15,9,24,0.5417,0.625,0.3333
OSCEOLA,2003810,IB CHEMISTRY 2,3,9,5,7,8,4,12,0.4167,0.6667,0.25
OSCEOLA,2003820,IB CHEMISTRY 3,4,17,3,18,12,9,21,0.1429,0.5714,0.1905
OSCEOLA,2003840,IB PHYSICS 1,0,0,0,0,0,0,0,0,0,0
PALM BEACH,2000010,M/J LIF SCI,113,253,218,148,231,135,366,0.5956,0.6311,0.3087
PALM BEACH,2000020,M/J LIF SCI ADV,75,306,265,116,191,190,381,0.6955,0.5013,0.1969
PALM BEACH,2000310,BIO 1,5150,1673,2841,3982,5419,1404,6823,0.4164,0.7942,0.7548
PALM BEACH,2000315,BIO 1 CR,29,13,19,23,35,7,42,0.4524,0.8333,0.6905
PALM BEACH,2000320,BIO 1 HON,2682,3245,3334,2593,3325,2602,5927,0.5625,0.561,0.4525
PALM BEACH,2000321,AICE BIO 1 AS,42,116,89,69,72,86,158,0.5633,0.4557,0.2658
PALM BEACH,2000322,PRE-AICE BIO IG,90,173,161,102,123,140,263,0.6122,0.4677,0.3422
PALM BEACH,2000323,AICE BIO 2 AL,19,63,42,40,39,43,82,0.5122,0.4756,0.2317
PALM BEACH,2000330,BIO 2 HON,14,29,38,5,26,17,43,0.8837,0.6047,0.3256
PALM BEACH,2000335,PRE-AP BIOLOGY,226,236,196,266,242,220,462,0.4242,0.5238,0.4892
PALM BEACH,2000340,AP BIO,257,658,580,335,472,443,915,0.6339,0.5158,0.2809
PALM BEACH,2000350,ANAT PHYSIO,86,78,89,75,97,67,164,0.5427,0.5915,0.5244
PALM BEACH,2000360,ANAT PHYSIO HON,768,1021,1249,540,997,792,1789,0.6982,0.5573,0.4293
PALM BEACH,2000440,GENETICS HON,93,178,180,91,96,175,271,0.6642,0.3542,0.3432
PALM BEACH,2000500,BIOSCIENCE 1 HON,69,113,96,86,99,83,182,0.5275,0.544,0.3791
PALM BEACH,2000520,BIOSCIENCE 3 HON,9,48,29,28,19,38,57,0.5088,0.3333,0.1579
PALM BEACH,2000800,FL PRE-IB BIO 1,77,112,129,60,100,89,189,0.6825,0.5291,0.4074
PALM BEACH,2000805,IB BIOLOGY 1,66,53,76,43,87,32,119,0.6387,0.7311,0.5546
PALM BEACH,2000810,IB BIOLOGY 2,75,66,87,54,109,32,141,0.617,0.773,0.5319
PALM BEACH,2000820,IB BIOLOGY 3,66,93,102,57,130,29,159,0.6415,0.8176,0.4151
PALM BEACH,2000850,IB MYP BIOLOGY,479,378,449,408,635,222,857,0.5239,0.741,0.5589
PALM BEACH,2001010,M/J ERTH/SPA SCI,82,137,127,92,161,58,219,0.5799,0.7352,0.3744
PALM BEACH,2001020,M/J ERTH/SPA SCI ADV,87,328,276,139,225,190,415,0.6651,0.5422,0.2096
PALM BEACH,2001310,ERTH/SPA SCI,2265,556,1160,1661,2351,470,2821,0.4112,0.8334,0.8029
PALM BEACH,2001320,ERTH/SPA SCI HON,396,217,324,289,440,173,613,0.5285,0.7178,0.646
PALM BEACH,2001340,ENV SCI,3267,1180,1768,2679,3539,908,4447,0.3976,0.7958,0.7347
PALM BEACH,2001341,ENV SCI HON,317,117,211,223,340,94,434,0.4862,0.7834,0.7304
PALM BEACH,2001370,IB ENV SYS & SOC 1,53,82,72,63,79,56,135,0.5333,0.5852,0.3926
PALM BEACH,2001375,IB ENV SYS & SOC 2,61,69,80,50,67,63,130,0.6154,0.5154,0.4692
PALM BEACH,2001380,AP ENV SCI,341,861,689,513,511,691,1202,0.5732,0.4251,0.2837
PALM BEACH,2001381,AICE ENV MGMNT AS,238,494,422,310,384,348,732,0.5765,0.5246,0.3251
PALM BEACH,2002040,M/J COMPRE SCI 1,5826,1811,3654,3983,5961,1676,7637,0.4785,0.7805,0.7629
PALM BEACH,2002050,M/J COMPRE SCI 1 ADV,2784,2214,2570,2428,3200,1798,4998,0.5142,0.6403,0.557
PALM BEACH,2002055,M/J COMPSCI1 ACC HON,286,593,448,431,428,451,879,0.5097,0.4869,0.3254
PALM BEACH,2002056,M/J SCI 1 CLS,130,170,163,137,173,127,300,0.5433,0.5767,0.4333
PALM BEACH,2002060,M/J IB MYP COMP SCI1,164,25,102,87,174,15,189,0.5397,0.9206,0.8677
PALM BEACH,2002070,M/J COMPRE SCI 2,6217,2043,3764,4496,6468,1792,8260,0.4557,0.7831,0.7527
PALM BEACH,2002080,M/J COMPRE SCI 2 ADV,2452,1673,2160,1965,2732,1393,4125,0.5236,0.6623,0.5944
PALM BEACH,2002085,M/J COMPSCI2 ACC HON,514,1049,800,763,713,850,1563,0.5118,0.4562,0.3289
PALM BEACH,2002086,M/J SCI 2 CLS,54,115,85,84,91,78,169,0.503,0.5385,0.3195
PALM BEACH,2002090,M/J IB MYP COMP SCI2,143,21,102,62,148,16,164,0.622,0.9024,0.872
PALM BEACH,2002100,M/J COMPRE SCI 3,5692,1843,3484,4051,5907,1628,7535,0.4624,0.7839,0.7554
PALM BEACH,2002110,M/J COMPRE SCI 3 ADV,1899,1353,1672,1580,2135,1117,3252,0.5141,0.6565,0.5839
PALM BEACH,2002115,M/J SCI 3 CLS,55,94,68,81,82,67,149,0.4564,0.5503,0.3691
PALM BEACH,2002120,M/J IB MYP COMP SCI3,156,16,106,66,168,4,172,0.6163,0.9767,0.907
PALM BEACH,2002200,M/J STEM ENV SCI,139,147,148,138,150,136,286,0.5175,0.5245,0.486
PALM BEACH,2002340,EXP SCI 1 HON,92,130,139,83,115,107,222,0.6261,0.518,0.4144
PALM BEACH,2002350,EXP SCI 2 HON,26,31,46,11,31,26,57,0.807,0.5439,0.4561
PALM BEACH,2002370,EXP SCI 4 HON,0,0,0,0,0,0,0,0,0,0
PALM BEACH,2002400,INTEG SCI 1,12,1,7,6,10,3,13,0.5385,0.7692,0.9231
PALM BEACH,2002410,INTEG SCI 1 HON,13,6,12,7,18,1,19,0.6316,0.9474,0.6842
PALM BEACH,2002480,FORC SCI 1,36,30,39,27,47,19,66,0.5909,0.7121,0.5455
PALM BEACH,2002500,MARINE SCI 1,880,431,534,777,930,381,1311,0.4073,0.7094,0.6712
PALM BEACH,2002510,MARINE SCI 1 HON,533,559,573,519,611,481,1092,0.5247,0.5595,0.4881
PALM BEACH,2002515,AICE MARINE SCI 1 AS,994,1336,1369,961,1242,1088,2330,0.5876,0.533,0.4266
